Date,DMA,TV GRP,Magazine GRP
12/28/2015,"Jackson, MS",55,15
12/28/2015,"Jackson, TN",55,15
12/28/2015,Jacksonville,55,15
12/28/2015,Johnstown-Altoona-St Colge,55,15
12/28/2015,Jonesboro,55,15
12/28/2015,Joplin-Pittsburg,55,15
12/28/2015,Juneau,55,15
12/28/2015,Kansas City,55,15
12/28/2015,Knoxville,55,15
12/28/2015,La Crosse-Eau Claire,55,15
12/28/2015,"Lafayette, IN",55,15
12/28/2015,"Lafayette, LA",55,15
12/28/2015,Lake Charles,55,15
12/28/2015,Lansing,55,15
12/28/2015,Laredo,55,15
12/28/2015,Las Vegas,55,15
12/28/2015,Lexington,55,15
12/28/2015,Lima,55,15
12/28/2015,Lincoln & Hastings-Krny,55,15
12/28/2015,Little Rock-Pine Bluff,55,15
12/28/2015,Los Angeles,55,15
12/28/2015,Louisville,55,15
12/28/2015,Lubbock,55,15
12/28/2015,Macon,55,15
12/28/2015,Madison,55,15
12/28/2015,Mankato,55,15
12/28/2015,Marquette,55,15
12/28/2015,Medford-Klamath Falls,55,15
12/28/2015,Memphis,55,15
12/28/2015,Meridian,55,15
12/28/2015,Miami-Ft. Lauderdale,55,15
12/28/2015,Milwaukee,55,15
12/28/2015,Minneapolis-St. Paul,55,15
12/28/2015,Minot-Bsmrck-Dcknsn(Wlstn),55,15
12/28/2015,Missoula,55,15
12/28/2015,Mobile-Pensacola (Ft Walt),55,15
12/28/2015,Monroe-El Dorado,55,15
12/28/2015,Monterey-Salinas,55,15
12/28/2015,Montgomery-Selma,55,15
12/28/2015,Myrtle Beach-Florence,55,15
12/28/2015,Nashville,55,15
12/28/2015,New Orleans,55,15
12/28/2015,New York,55,15
12/28/2015,Norfolk-Portsmth-Newpt Nws,55,15
12/28/2015,North Platte,55,15
12/28/2015,Odessa-Midland,55,15
12/28/2015,Oklahoma City,55,15
12/28/2015,Omaha,55,15
12/28/2015,Orlando-Daytona Bch-Melbrn,55,15
12/28/2015,Ottumwa-Kirksville,55,15
12/28/2015,Paducah-Cape Girard-Harsbg,55,15
12/28/2015,Palm Springs,55,15
12/28/2015,Panama City,55,15
12/28/2015,Parkersburg,55,15
12/28/2015,Peoria-Bloomington,55,15
12/28/2015,Philadelphia,55,15
12/28/2015,Phoenix (Prescott),55,15
12/28/2015,Pittsburgh,55,15
12/28/2015,"Portland, OR",55,15
12/28/2015,Portland-Auburn,55,15
12/28/2015,Presque Isle,55,15
12/28/2015,Providence-New Bedford,55,15
12/28/2015,Quincy-Hannibal-Keokuk,55,15
12/28/2015,Raleigh-Durham (Fayetvlle),55,15
12/28/2015,Rapid City,55,15
12/28/2015,Reno,55,15
12/28/2015,Richmond-Petersburg,55,15
12/28/2015,Roanoke-Lynchburg,55,15
12/28/2015,"Rochester, NY",55,15
12/28/2015,Rochestr-Mason City-Austin,55,15
12/28/2015,Rockford,55,15
12/28/2015,Sacramnto-Stkton-Modesto,55,15
12/28/2015,Salisbury,55,15
12/28/2015,Salt Lake City,55,15
12/28/2015,San Angelo,55,15
12/28/2015,San Antonio,55,15
12/28/2015,San Diego,55,15
12/28/2015,San Francisco-Oak-San Jose,55,15
12/28/2015,SantaBarbra-SanMar-SanLuOb,55,15
12/28/2015,Savannah,55,15
12/28/2015,Seattle-Tacoma,55,15
12/28/2015,Sherman-Ada,55,15
12/28/2015,Shreveport,55,15
12/28/2015,Sioux City,55,15
12/28/2015,Sioux Falls(Mitchell),55,15
12/28/2015,South Bend-Elkhart,55,15
12/28/2015,Spokane,55,15
12/28/2015,"Springfield, MO",55,15
12/28/2015,Springfield-Holyoke,55,15
12/28/2015,St. Joseph,55,15
12/28/2015,St. Louis,55,15
12/28/2015,Syracuse,55,15
12/28/2015,Tallahassee-Thomasville,55,15
12/28/2015,Tampa-St. Pete (Sarasota),55,15
12/28/2015,Terre Haute,55,15
12/28/2015,Toledo,55,15
12/28/2015,Topeka,55,15
12/28/2015,Traverse City-Cadillac,55,15
12/28/2015,"Tri-Cities, TN-VA",55,15
12/28/2015,Tucson (Sierra Vista),55,15
12/28/2015,Tulsa,55,15
12/28/2015,Twin Falls,55,15
12/28/2015,Tyler-Longview(Lfkn&Ncgd),55,15
12/28/2015,Utica,55,15
12/28/2015,Victoria,55,15
12/28/2015,Waco-Temple-Bryan,55,15
12/28/2015,"Washington, DC (Hagrstwn)",55,15
12/28/2015,Watertown,55,15
12/28/2015,Wausau-Rhinelander,55,15
12/28/2015,West Palm Beach-Ft. Pierce,55,15
12/28/2015,Wheeling-Steubenville,55,15
12/28/2015,Wichita Falls & Lawton,55,15
12/28/2015,Wichita-Hutchinson Plus,55,15
12/28/2015,Wilkes Barre-Scranton-Hztn,55,15
12/28/2015,Wilmington,55,15
12/28/2015,Yakima-Pasco-Rchlnd-Knnwck,55,15
12/28/2015,Youngstown,55,15
12/28/2015,Yuma-El Centro,55,15
12/28/2015,Zanesville,55,15
1/4/2016,Abilene-Sweetwater,60,15
1/4/2016,"Albany, GA",60,15
1/4/2016,Albany-Schenectady-Troy,60,15
1/4/2016,Albuquerque-Santa Fe,60,15
1/4/2016,"Alexandria, LA",60,15
1/4/2016,Alpena,60,15
1/4/2016,Amarillo,60,15
1/4/2016,Anchorage,60,15
1/4/2016,Atlanta,60,15
1/4/2016,Augusta-Aiken,60,15
1/4/2016,Austin,60,15
1/4/2016,Bakersfield,60,15
1/4/2016,Baltimore,60,15
1/4/2016,Bangor,60,15
1/4/2016,Baton Rouge,60,15
1/4/2016,Beaumont-Port Arthur,60,15
1/4/2016,"Bend, OR",60,15
1/4/2016,Billings,60,15
1/4/2016,Biloxi-Gulfport,60,15
1/4/2016,Binghamton,60,15
1/4/2016,Birmingham (Ann and Tusc),60,15
1/4/2016,Bluefield-Beckley-Oak Hill,60,15
1/4/2016,Boise,60,15
1/4/2016,Boston (Manchester),60,15
1/4/2016,Bowling Green,60,15
1/4/2016,Buffalo,60,15
1/4/2016,Burlington-Plattsburgh,60,15
1/4/2016,Butte-Bozeman,60,15
1/4/2016,Casper-Riverton,60,15
1/4/2016,Cedar Rapids-Wtrlo-IWC&Dub,60,15
1/4/2016,Champaign&Sprngfld-Decatur,60,15
1/4/2016,"Charleston, SC",60,15
1/4/2016,Charleston-Huntington,60,15
1/4/2016,Charlotte,60,15
1/4/2016,Charlottesville,60,15
1/4/2016,Chattanooga,60,15
1/4/2016,Cheyenne-Scottsbluff,60,15
1/4/2016,Chicago,60,15
1/4/2016,Chico-Redding,60,15
1/4/2016,Cincinnati,60,15
1/4/2016,Clarksburg-Weston,60,15
1/4/2016,Cleveland-Akron (Canton),60,15
1/4/2016,Colorado Springs-Pueblo,60,15
1/4/2016,"Columbia, SC",60,15
1/4/2016,Columbia-Jefferson City,60,15
1/4/2016,"Columbus, GA (Opelika, AL)",60,15
1/4/2016,"Columbus, OH",60,15
1/4/2016,Columbus-Tupelo-W Pnt-Hstn,60,15
1/4/2016,Corpus Christi,60,15
1/4/2016,Dallas-Ft. Worth,60,15
1/4/2016,Davenport-R.Island-Moline,60,15
1/4/2016,Dayton,60,15
1/4/2016,Denver,60,15
1/4/2016,Des Moines-Ames,60,15
1/4/2016,Detroit,60,15
1/4/2016,Dothan,60,15
1/4/2016,Duluth-Superior,60,15
1/4/2016,El Paso (Las Cruces),60,15
1/4/2016,Elmira (Corning),60,15
1/4/2016,Erie,60,15
1/4/2016,Eugene,60,15
1/4/2016,Eureka,60,15
1/4/2016,Evansville,60,15
1/4/2016,Fairbanks,60,15
1/4/2016,Fargo-Valley City,60,15
1/4/2016,Flint-Saginaw-Bay City,60,15
1/4/2016,Fresno-Visalia,60,15
1/4/2016,Ft. Myers-Naples,60,15
1/4/2016,Ft. Smith-Fay-Sprngdl-Rgrs,60,15
1/4/2016,Ft. Wayne,60,15
1/4/2016,Gainesville,60,15
1/4/2016,Glendive,60,15
1/4/2016,Grand Junction-Montrose,60,15
1/4/2016,Grand Rapids-Kalmzoo-B.Crk,60,15
1/4/2016,Great Falls,60,15
1/4/2016,Green Bay-Appleton,60,15
1/4/2016,Greensboro-H.Point-W.Salem,60,15
1/4/2016,Greenville-N.Bern-Washngtn,60,15
1/4/2016,Greenvll-Spart-Ashevll-And,60,15
1/4/2016,Greenwood-Greenville,60,15
1/4/2016,Harlingen-Wslco-Brnsvl-McA,60,15
1/4/2016,Harrisburg-Lncstr-Leb-York,60,15
1/4/2016,Harrisonburg,60,15
1/4/2016,Hartford & New Haven,60,15
1/4/2016,Hattiesburg-Laurel,60,15
1/4/2016,Helena,60,15
1/4/2016,Honolulu,60,15
1/4/2016,Houston,60,15
1/4/2016,Huntsville-Decatur (Flor),60,15
1/4/2016,Idaho Fals-Pocatllo(Jcksn),60,15
1/4/2016,Indianapolis,60,15
1/4/2016,"Jackson, MS",60,15
1/4/2016,"Jackson, TN",60,15
1/4/2016,Jacksonville,60,15
1/4/2016,Johnstown-Altoona-St Colge,60,15
1/4/2016,Jonesboro,60,15
1/4/2016,Joplin-Pittsburg,60,15
1/4/2016,Juneau,60,15
1/4/2016,Kansas City,60,15
1/4/2016,Knoxville,60,15
1/4/2016,La Crosse-Eau Claire,60,15
1/4/2016,"Lafayette, IN",60,15
1/4/2016,"Lafayette, LA",60,15
1/4/2016,Lake Charles,60,15
1/4/2016,Lansing,60,15
1/4/2016,Laredo,60,15
1/4/2016,Las Vegas,60,15
1/4/2016,Lexington,60,15
1/4/2016,Lima,60,15
1/4/2016,Lincoln & Hastings-Krny,60,15
1/4/2016,Little Rock-Pine Bluff,60,15
1/4/2016,Los Angeles,60,15
1/4/2016,Louisville,60,15
1/4/2016,Lubbock,60,15
1/4/2016,Macon,60,15
1/4/2016,Madison,60,15
1/4/2016,Mankato,60,15
1/4/2016,Marquette,60,15
1/4/2016,Medford-Klamath Falls,60,15
1/4/2016,Memphis,60,15
1/4/2016,Meridian,60,15
1/4/2016,Miami-Ft. Lauderdale,60,15
1/4/2016,Milwaukee,60,15
1/4/2016,Minneapolis-St. Paul,60,15
1/4/2016,Minot-Bsmrck-Dcknsn(Wlstn),60,15
1/4/2016,Missoula,60,15
1/4/2016,Mobile-Pensacola (Ft Walt),60,15
1/4/2016,Monroe-El Dorado,60,15
1/4/2016,Monterey-Salinas,60,15
1/4/2016,Montgomery-Selma,60,15
1/4/2016,Myrtle Beach-Florence,60,15
1/4/2016,Nashville,60,15
1/4/2016,New Orleans,60,15
1/4/2016,New York,60,15
1/4/2016,Norfolk-Portsmth-Newpt Nws,60,15
1/4/2016,North Platte,60,15
1/4/2016,Odessa-Midland,60,15
1/4/2016,Oklahoma City,60,15
1/4/2016,Omaha,60,15
1/4/2016,Orlando-Daytona Bch-Melbrn,60,15
1/4/2016,Ottumwa-Kirksville,60,15
1/4/2016,Paducah-Cape Girard-Harsbg,60,15
1/4/2016,Palm Springs,60,15
1/4/2016,Panama City,60,15
1/4/2016,Parkersburg,60,15
1/4/2016,Peoria-Bloomington,60,15
1/4/2016,Philadelphia,60,15
1/4/2016,Phoenix (Prescott),60,15
1/4/2016,Pittsburgh,60,15
1/4/2016,"Portland, OR",60,15
1/4/2016,Portland-Auburn,60,15
1/4/2016,Presque Isle,60,15
1/4/2016,Providence-New Bedford,60,15
1/4/2016,Quincy-Hannibal-Keokuk,60,15
1/4/2016,Raleigh-Durham (Fayetvlle),60,15
1/4/2016,Rapid City,60,15
1/4/2016,Reno,60,15
1/4/2016,Richmond-Petersburg,60,15
1/4/2016,Roanoke-Lynchburg,60,15
1/4/2016,"Rochester, NY",60,15
1/4/2016,Rochestr-Mason City-Austin,60,15
1/4/2016,Rockford,60,15
1/4/2016,Sacramnto-Stkton-Modesto,60,15
1/4/2016,Salisbury,60,15
1/4/2016,Salt Lake City,60,15
1/4/2016,San Angelo,60,15
1/4/2016,San Antonio,60,15
1/4/2016,San Diego,60,15
1/4/2016,San Francisco-Oak-San Jose,60,15
1/4/2016,SantaBarbra-SanMar-SanLuOb,60,15
1/4/2016,Savannah,60,15
1/4/2016,Seattle-Tacoma,60,15
1/4/2016,Sherman-Ada,60,15
1/4/2016,Shreveport,60,15
1/4/2016,Sioux City,60,15
1/4/2016,Sioux Falls(Mitchell),60,15
1/4/2016,South Bend-Elkhart,60,15
1/4/2016,Spokane,60,15
1/4/2016,"Springfield, MO",60,15
1/4/2016,Springfield-Holyoke,60,15
1/4/2016,St. Joseph,60,15
1/4/2016,St. Louis,60,15
1/4/2016,Syracuse,60,15
1/4/2016,Tallahassee-Thomasville,60,15
1/4/2016,Tampa-St. Pete (Sarasota),60,15
1/4/2016,Terre Haute,60,15
1/4/2016,Toledo,60,15
1/4/2016,Topeka,60,15
1/4/2016,Traverse City-Cadillac,60,15
1/4/2016,"Tri-Cities, TN-VA",60,15
1/4/2016,Tucson (Sierra Vista),60,15
1/4/2016,Tulsa,60,15
1/4/2016,Twin Falls,60,15
1/4/2016,Tyler-Longview(Lfkn&Ncgd),60,15
1/4/2016,Utica,60,15
1/4/2016,Victoria,60,15
1/4/2016,Waco-Temple-Bryan,60,15
1/4/2016,"Washington, DC (Hagrstwn)",60,15
1/4/2016,Watertown,60,15
1/4/2016,Wausau-Rhinelander,60,15
1/4/2016,West Palm Beach-Ft. Pierce,60,15
1/4/2016,Wheeling-Steubenville,60,15
1/4/2016,Wichita Falls & Lawton,60,15
1/4/2016,Wichita-Hutchinson Plus,60,15
1/4/2016,Wilkes Barre-Scranton-Hztn,60,15
1/4/2016,Wilmington,60,15
1/4/2016,Yakima-Pasco-Rchlnd-Knnwck,60,15
1/4/2016,Youngstown,60,15
1/4/2016,Yuma-El Centro,60,15
1/4/2016,Zanesville,60,15
1/11/2016,Abilene-Sweetwater,64,15
1/11/2016,"Albany, GA",64,15
1/11/2016,Albany-Schenectady-Troy,64,15
1/11/2016,Albuquerque-Santa Fe,64,15
1/11/2016,"Alexandria, LA",64,15
1/11/2016,Alpena,64,15
1/11/2016,Amarillo,64,15
1/11/2016,Anchorage,64,15
1/11/2016,Atlanta,64,15
1/11/2016,Augusta-Aiken,64,15
1/11/2016,Austin,64,15
1/11/2016,Bakersfield,64,15
1/11/2016,Baltimore,64,15
1/11/2016,Bangor,64,15
1/11/2016,Baton Rouge,64,15
1/11/2016,Beaumont-Port Arthur,64,15
1/11/2016,"Bend, OR",64,15
1/11/2016,Billings,64,15
1/11/2016,Biloxi-Gulfport,64,15
1/11/2016,Binghamton,64,15
1/11/2016,Birmingham (Ann and Tusc),64,15
1/11/2016,Bluefield-Beckley-Oak Hill,64,15
1/11/2016,Boise,64,15
1/11/2016,Boston (Manchester),64,15
1/11/2016,Bowling Green,64,15
1/11/2016,Buffalo,64,15
1/11/2016,Burlington-Plattsburgh,64,15
1/11/2016,Butte-Bozeman,64,15
1/11/2016,Casper-Riverton,64,15
1/11/2016,Cedar Rapids-Wtrlo-IWC&Dub,64,15
1/11/2016,Champaign&Sprngfld-Decatur,64,15
1/11/2016,"Charleston, SC",64,15
1/11/2016,Charleston-Huntington,64,15
1/11/2016,Charlotte,64,15
1/11/2016,Charlottesville,64,15
1/11/2016,Chattanooga,64,15
1/11/2016,Cheyenne-Scottsbluff,64,15
1/11/2016,Chicago,64,15
1/11/2016,Chico-Redding,64,15
1/11/2016,Cincinnati,64,15
1/11/2016,Clarksburg-Weston,64,15
1/11/2016,Cleveland-Akron (Canton),64,15
1/11/2016,Colorado Springs-Pueblo,64,15
1/11/2016,"Columbia, SC",64,15
1/11/2016,Columbia-Jefferson City,64,15
1/11/2016,"Columbus, GA (Opelika, AL)",64,15
1/11/2016,"Columbus, OH",64,15
1/11/2016,Columbus-Tupelo-W Pnt-Hstn,64,15
1/11/2016,Corpus Christi,64,15
1/11/2016,Dallas-Ft. Worth,64,15
1/11/2016,Davenport-R.Island-Moline,64,15
1/11/2016,Dayton,64,15
1/11/2016,Denver,64,15
1/11/2016,Des Moines-Ames,64,15
1/11/2016,Detroit,64,15
1/11/2016,Dothan,64,15
1/11/2016,Duluth-Superior,64,15
1/11/2016,El Paso (Las Cruces),64,15
1/11/2016,Elmira (Corning),64,15
1/11/2016,Erie,64,15
1/11/2016,Eugene,64,15
1/11/2016,Eureka,64,15
1/11/2016,Evansville,64,15
1/11/2016,Fairbanks,64,15
1/11/2016,Fargo-Valley City,64,15
1/11/2016,Flint-Saginaw-Bay City,64,15
1/11/2016,Fresno-Visalia,64,15
1/11/2016,Ft. Myers-Naples,64,15
1/11/2016,Ft. Smith-Fay-Sprngdl-Rgrs,64,15
1/11/2016,Ft. Wayne,64,15
1/11/2016,Gainesville,64,15
1/11/2016,Glendive,64,15
1/11/2016,Grand Junction-Montrose,64,15
1/11/2016,Grand Rapids-Kalmzoo-B.Crk,64,15
1/11/2016,Great Falls,64,15
1/11/2016,Green Bay-Appleton,64,15
1/11/2016,Greensboro-H.Point-W.Salem,64,15
1/11/2016,Greenville-N.Bern-Washngtn,64,15
1/11/2016,Greenvll-Spart-Ashevll-And,64,15
1/11/2016,Greenwood-Greenville,64,15
1/11/2016,Harlingen-Wslco-Brnsvl-McA,64,15
1/11/2016,Harrisburg-Lncstr-Leb-York,64,15
1/11/2016,Harrisonburg,64,15
1/11/2016,Hartford & New Haven,64,15
1/11/2016,Hattiesburg-Laurel,64,15
1/11/2016,Helena,64,15
1/11/2016,Honolulu,64,15
1/11/2016,Houston,64,15
1/11/2016,Huntsville-Decatur (Flor),64,15
1/11/2016,Idaho Fals-Pocatllo(Jcksn),64,15
1/11/2016,Indianapolis,64,15
1/11/2016,"Jackson, MS",64,15
1/11/2016,"Jackson, TN",64,15
1/11/2016,Jacksonville,64,15
1/11/2016,Johnstown-Altoona-St Colge,64,15
1/11/2016,Jonesboro,64,15
1/11/2016,Joplin-Pittsburg,64,15
1/11/2016,Juneau,64,15
1/11/2016,Kansas City,64,15
1/11/2016,Knoxville,64,15
1/11/2016,La Crosse-Eau Claire,64,15
1/11/2016,"Lafayette, IN",64,15
1/11/2016,"Lafayette, LA",64,15
1/11/2016,Lake Charles,64,15
1/11/2016,Lansing,64,15
1/11/2016,Laredo,64,15
1/11/2016,Las Vegas,64,15
1/11/2016,Lexington,64,15
1/11/2016,Lima,64,15
1/11/2016,Lincoln & Hastings-Krny,64,15
1/11/2016,Little Rock-Pine Bluff,64,15
1/11/2016,Los Angeles,64,15
1/11/2016,Louisville,64,15
1/11/2016,Lubbock,64,15
1/11/2016,Macon,64,15
1/11/2016,Madison,64,15
1/11/2016,Mankato,64,15
1/11/2016,Marquette,64,15
1/11/2016,Medford-Klamath Falls,64,15
1/11/2016,Memphis,64,15
1/11/2016,Meridian,64,15
1/11/2016,Miami-Ft. Lauderdale,64,15
1/11/2016,Milwaukee,64,15
1/11/2016,Minneapolis-St. Paul,64,15
1/11/2016,Minot-Bsmrck-Dcknsn(Wlstn),64,15
1/11/2016,Missoula,64,15
1/11/2016,Mobile-Pensacola (Ft Walt),64,15
1/11/2016,Monroe-El Dorado,64,15
1/11/2016,Monterey-Salinas,64,15
1/11/2016,Montgomery-Selma,64,15
1/11/2016,Myrtle Beach-Florence,64,15
1/11/2016,Nashville,64,15
1/11/2016,New Orleans,64,15
1/11/2016,New York,64,15
1/11/2016,Norfolk-Portsmth-Newpt Nws,64,15
1/11/2016,North Platte,64,15
1/11/2016,Odessa-Midland,64,15
1/11/2016,Oklahoma City,64,15
1/11/2016,Omaha,64,15
1/11/2016,Orlando-Daytona Bch-Melbrn,64,15
1/11/2016,Ottumwa-Kirksville,64,15
1/11/2016,Paducah-Cape Girard-Harsbg,64,15
1/11/2016,Palm Springs,64,15
1/11/2016,Panama City,64,15
1/11/2016,Parkersburg,64,15
1/11/2016,Peoria-Bloomington,64,15
1/11/2016,Philadelphia,64,15
1/11/2016,Phoenix (Prescott),64,15
1/11/2016,Pittsburgh,64,15
1/11/2016,"Portland, OR",64,15
1/11/2016,Portland-Auburn,64,15
1/11/2016,Presque Isle,64,15
1/11/2016,Providence-New Bedford,64,15
1/11/2016,Quincy-Hannibal-Keokuk,64,15
1/11/2016,Raleigh-Durham (Fayetvlle),64,15
1/11/2016,Rapid City,64,15
1/11/2016,Reno,64,15
1/11/2016,Richmond-Petersburg,64,15
1/11/2016,Roanoke-Lynchburg,64,15
1/11/2016,"Rochester, NY",64,15
1/11/2016,Rochestr-Mason City-Austin,64,15
1/11/2016,Rockford,64,15
1/11/2016,Sacramnto-Stkton-Modesto,64,15
1/11/2016,Salisbury,64,15
1/11/2016,Salt Lake City,64,15
1/11/2016,San Angelo,64,15
1/11/2016,San Antonio,64,15
1/11/2016,San Diego,64,15
1/11/2016,San Francisco-Oak-San Jose,64,15
1/11/2016,SantaBarbra-SanMar-SanLuOb,64,15
1/11/2016,Savannah,64,15
1/11/2016,Seattle-Tacoma,64,15
1/11/2016,Sherman-Ada,64,15
1/11/2016,Shreveport,64,15
1/11/2016,Sioux City,64,15
1/11/2016,Sioux Falls(Mitchell),64,15
1/11/2016,South Bend-Elkhart,64,15
1/11/2016,Spokane,64,15
1/11/2016,"Springfield, MO",64,15
1/11/2016,Springfield-Holyoke,64,15
1/11/2016,St. Joseph,64,15
1/11/2016,St. Louis,64,15
1/11/2016,Syracuse,64,15
1/11/2016,Tallahassee-Thomasville,64,15
1/11/2016,Tampa-St. Pete (Sarasota),64,15
1/11/2016,Terre Haute,64,15
1/11/2016,Toledo,64,15
1/11/2016,Topeka,64,15
1/11/2016,Traverse City-Cadillac,64,15
1/11/2016,"Tri-Cities, TN-VA",64,15
1/11/2016,Tucson (Sierra Vista),64,15
1/11/2016,Tulsa,64,15
1/11/2016,Twin Falls,64,15
1/11/2016,Tyler-Longview(Lfkn&Ncgd),64,15
1/11/2016,Utica,64,15
1/11/2016,Victoria,64,15
1/11/2016,Waco-Temple-Bryan,64,15
1/11/2016,"Washington, DC (Hagrstwn)",64,15
1/11/2016,Watertown,64,15
1/11/2016,Wausau-Rhinelander,64,15
1/11/2016,West Palm Beach-Ft. Pierce,64,15
1/11/2016,Wheeling-Steubenville,64,15
1/11/2016,Wichita Falls & Lawton,64,15
1/11/2016,Wichita-Hutchinson Plus,64,15
1/11/2016,Wilkes Barre-Scranton-Hztn,64,15
1/11/2016,Wilmington,64,15
1/11/2016,Yakima-Pasco-Rchlnd-Knnwck,64,15
1/11/2016,Youngstown,64,15
1/11/2016,Yuma-El Centro,64,15
1/11/2016,Zanesville,64,15
1/18/2016,Abilene-Sweetwater,61,15
1/18/2016,"Albany, GA",61,15
1/18/2016,Albany-Schenectady-Troy,61,15
1/18/2016,Albuquerque-Santa Fe,61,15
1/18/2016,"Alexandria, LA",61,15
1/18/2016,Alpena,61,15
1/18/2016,Amarillo,61,15
1/18/2016,Anchorage,61,15
1/18/2016,Atlanta,61,15
1/18/2016,Augusta-Aiken,61,15
1/18/2016,Austin,61,15
1/18/2016,Bakersfield,61,15
1/18/2016,Baltimore,61,15
1/18/2016,Bangor,61,15
1/18/2016,Baton Rouge,61,15
1/18/2016,Beaumont-Port Arthur,61,15
1/18/2016,"Bend, OR",61,15
1/18/2016,Billings,61,15
1/18/2016,Biloxi-Gulfport,61,15
1/18/2016,Binghamton,61,15
1/18/2016,Birmingham (Ann and Tusc),61,15
1/18/2016,Bluefield-Beckley-Oak Hill,61,15
1/18/2016,Boise,61,15
1/18/2016,Boston (Manchester),61,15
1/18/2016,Bowling Green,61,15
1/18/2016,Buffalo,61,15
1/18/2016,Burlington-Plattsburgh,61,15
1/18/2016,Butte-Bozeman,61,15
1/18/2016,Casper-Riverton,61,15
1/18/2016,Cedar Rapids-Wtrlo-IWC&Dub,61,15
1/18/2016,Champaign&Sprngfld-Decatur,61,15
1/18/2016,"Charleston, SC",61,15
1/18/2016,Charleston-Huntington,61,15
1/18/2016,Charlotte,61,15
1/18/2016,Charlottesville,61,15
1/18/2016,Chattanooga,61,15
1/18/2016,Cheyenne-Scottsbluff,61,15
1/18/2016,Chicago,61,15
1/18/2016,Chico-Redding,61,15
1/18/2016,Cincinnati,61,15
1/18/2016,Clarksburg-Weston,61,15
1/18/2016,Cleveland-Akron (Canton),61,15
1/18/2016,Colorado Springs-Pueblo,61,15
1/18/2016,"Columbia, SC",61,15
1/18/2016,Columbia-Jefferson City,61,15
1/18/2016,"Columbus, GA (Opelika, AL)",61,15
1/18/2016,"Columbus, OH",61,15
1/18/2016,Columbus-Tupelo-W Pnt-Hstn,61,15
1/18/2016,Corpus Christi,61,15
1/18/2016,Dallas-Ft. Worth,61,15
1/18/2016,Davenport-R.Island-Moline,61,15
1/18/2016,Dayton,61,15
1/18/2016,Denver,61,15
1/18/2016,Des Moines-Ames,61,15
1/18/2016,Detroit,61,15
1/18/2016,Dothan,61,15
1/18/2016,Duluth-Superior,61,15
1/18/2016,El Paso (Las Cruces),61,15
1/18/2016,Elmira (Corning),61,15
1/18/2016,Erie,61,15
1/18/2016,Eugene,61,15
1/18/2016,Eureka,61,15
1/18/2016,Evansville,61,15
1/18/2016,Fairbanks,61,15
1/18/2016,Fargo-Valley City,61,15
1/18/2016,Flint-Saginaw-Bay City,61,15
1/18/2016,Fresno-Visalia,61,15
1/18/2016,Ft. Myers-Naples,61,15
1/18/2016,Ft. Smith-Fay-Sprngdl-Rgrs,61,15
1/18/2016,Ft. Wayne,61,15
1/18/2016,Gainesville,61,15
1/18/2016,Glendive,61,15
1/18/2016,Grand Junction-Montrose,61,15
1/18/2016,Grand Rapids-Kalmzoo-B.Crk,61,15
1/18/2016,Great Falls,61,15
1/18/2016,Green Bay-Appleton,61,15
1/18/2016,Greensboro-H.Point-W.Salem,61,15
1/18/2016,Greenville-N.Bern-Washngtn,61,15
1/18/2016,Greenvll-Spart-Ashevll-And,61,15
1/18/2016,Greenwood-Greenville,61,15
1/18/2016,Harlingen-Wslco-Brnsvl-McA,61,15
1/18/2016,Harrisburg-Lncstr-Leb-York,61,15
1/18/2016,Harrisonburg,61,15
1/18/2016,Hartford & New Haven,61,15
1/18/2016,Hattiesburg-Laurel,61,15
1/18/2016,Helena,61,15
1/18/2016,Honolulu,61,15
1/18/2016,Houston,61,15
1/18/2016,Huntsville-Decatur (Flor),61,15
1/18/2016,Idaho Fals-Pocatllo(Jcksn),61,15
1/18/2016,Indianapolis,61,15
1/18/2016,"Jackson, MS",61,15
1/18/2016,"Jackson, TN",61,15
1/18/2016,Jacksonville,61,15
1/18/2016,Johnstown-Altoona-St Colge,61,15
1/18/2016,Jonesboro,61,15
1/18/2016,Joplin-Pittsburg,61,15
1/18/2016,Juneau,61,15
1/18/2016,Kansas City,61,15
1/18/2016,Knoxville,61,15
1/18/2016,La Crosse-Eau Claire,61,15
1/18/2016,"Lafayette, IN",61,15
1/18/2016,"Lafayette, LA",61,15
1/18/2016,Lake Charles,61,15
1/18/2016,Lansing,61,15
1/18/2016,Laredo,61,15
1/18/2016,Las Vegas,61,15
1/18/2016,Lexington,61,15
1/18/2016,Lima,61,15
1/18/2016,Lincoln & Hastings-Krny,61,15
1/18/2016,Little Rock-Pine Bluff,61,15
1/18/2016,Los Angeles,61,15
1/18/2016,Louisville,61,15
1/18/2016,Lubbock,61,15
1/18/2016,Macon,61,15
1/18/2016,Madison,61,15
1/18/2016,Mankato,61,15
1/18/2016,Marquette,61,15
1/18/2016,Medford-Klamath Falls,61,15
1/18/2016,Memphis,61,15
1/18/2016,Meridian,61,15
1/18/2016,Miami-Ft. Lauderdale,61,15
1/18/2016,Milwaukee,61,15
1/18/2016,Minneapolis-St. Paul,61,15
1/18/2016,Minot-Bsmrck-Dcknsn(Wlstn),61,15
1/18/2016,Missoula,61,15
1/18/2016,Mobile-Pensacola (Ft Walt),61,15
1/18/2016,Monroe-El Dorado,61,15
1/18/2016,Monterey-Salinas,61,15
1/18/2016,Montgomery-Selma,61,15
1/18/2016,Myrtle Beach-Florence,61,15
