Date,Campaign Name,Site Name,Placement,Ad Name,Ad Format,Ad Size,Served Impressions,Clicks,Video Started,Video Fully Played
5/11/2015,New Product Launch,CBS Interactive US,P11162,Wallet FEP,In-Stream Video,1920x1080,"1,036,940","7,984","829,552","414,776"
5/11/2015,Always-On,Fox Sports,P11165,New Product 300x600,Mobile Rich Media,300x600,"1,187,415","27,191",0,0
5/11/2015,Mobile Always-On,Hulu,P11354,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"411,581","5,762","349,843","328,852"
5/11/2015,Website Conversions,IHeartRadio.com,P11188,Bag 300x250,Standard Banner,300x250,"786,603","26,587",0,0
5/11/2015,Mobile Always-On,Fox.com,P11207,Wallet 300x250,HTML5 Standard Banner,300x250,"1,548,035","4,334",0,0
5/11/2015,Website Conversions,Hulu,P11181,Tracking Pixel,Tracking Pixel,1x1,"391,811","9,325","329,121","253,423"
5/11/2015,New Product Launch,Fox.com,P11207,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,020,585","10,512","836,879","443,545"
5/11/2015,Always-On,NBCUni.com,P11166,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"239,495",478,"234,705","145,517"
5/11/2015,Always-On,Pandora Mobile US,P11186,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,335,361","2,804","1,175,117","1,069,356"
5/11/2015,Always-On,Pandora Mobile US,P11205,Wallet 300x250,HTML5 Standard Banner,300x250,"1,879,649","7,894",0,0
5/11/2015,Website Conversions,Pandora Mobile US,P11209,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,224,111","63,898","1,113,941","824,316"
5/11/2015,Website Conversions,NBCUni.com,P11146,New Product 300x600,Mobile Rich Media,300x600,"445,880","24,166",0,0
5/11/2015,New Product Launch,VEVO US,P11178,Wallet 300x250,HTML5 Standard Banner,300x250,"1,944,210","84,378",0,0
5/11/2015,Website Conversions,Pandora.com,P11176,Wallet FEP,In-Stream Video,1920x1080,"940,541","23,607","931,135","456,256"
5/11/2015,Mobile Always-On,Pandora Mobile US,P11246,New Product 300x600,Mobile Rich Media,300x600,"1,511,477","47,913",0,0
5/11/2015,Always-On,Mobvious,P11168,Bag 300x250,Standard Banner,300x250,"2,074,783","74,277",0,0
5/11/2015,Mobile Always-On,Mobvious,P11168,Wallet FEP,In-Stream Video,1920x1080,"1,636,888","56,963","1,325,879","1,180,032"
5/11/2015,Always-On,YouTube US,P11190,SL 728x90,In-Stream Tracking,728x90,"1,356,731","22,657","1,112,519","789,888"
5/11/2015,New Product Launch,YouTube US,P11325,Wallet 300x250,HTML5 Standard Banner,300x250,"2,104,878","105,875",0,0
5/11/2015,Always-On,Pandora Mobile US,P11169,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,705,373","60,199","1,620,104","1,004,464"
5/11/2015,Branding Campaign,Pandora.com,P11179,Tracking Pixel,Tracking Pixel,1x1,"1,133,461","14,734",0,0
5/11/2015,Mobile Always-On,Pandora Mobile US,P11344,Wallet FEP,In-Stream Video,1920x1080,"1,118,017","10,173","883,233","485,778"
5/11/2015,New Product Launch,YouTube US,P11321,Tracking Pixel,Tracking Pixel,1x1,"208,079","1,643",0,0
5/11/2015,New Product Launch,VEVO US,P11159,Wallet FEP,In-Stream Video,1920x1080,"1,194,900","39,312","920,073","883,270"
5/11/2015,Mobile Always-On,VEVO US,P11113,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,374,641","29,004","1,250,923","1,075,793"
5/11/2015,Mobile Always-On,VEVO US,P11123,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,258,360","33,094","1,044,438","981,771"
5/11/2015,Branding Campaign,YouTube US,P11312,Tracking Pixel,Tracking Pixel,1x1,"30,471","1,307",0,0
5/11/2015,New Product Launch,YouTube US,P11182,SL 728x90,In-Stream Tracking,728x90,"913,720","10,050","648,741","265,983"
5/11/2015,Mobile Always-On,Yahoo En Espanol,P11194,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,868,826","46,160","1,700,631","1,445,536"
5/11/2015,Branding Campaign,YouTube US,P11362,SL 728x90,In-Stream Tracking,728x90,"160,438","3,866",0,0
5/11/2015,New Product Launch,YouTube US,P11173,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,865,377","71,630","1,716,146","1,166,979"
5/11/2015,New Product Launch,YouTube US,P11173,SL 728x90,In-Stream Tracking,728x90,"622,869","6,851","591,725","272,193"
5/11/2015,Branding Campaign,YouTube US,P11342,New Product 300x600,Mobile Rich Media,300x600,"1,062,387","54,500",0,0
5/11/2015,Mobile Always-On,YouTube US,P11114,Tracking Pixel,Tracking Pixel,1x1,"696,613","27,864","592,121","396,721"
5/11/2015,Branding Campaign,YouTube US,P11182,New Product 300x600,Mobile Rich Media,300x600,"752,852","34,480","722,737","542,052"
5/18/2015,Mobile Always-On,BuzzFeed,P11125,Bag 300x250,Standard Banner,300x250,"973,489","17,912",0,0
5/18/2015,Mobile Always-On,BuzzFeed,P11144,SL 728x90,In-Stream Tracking,728x90,"1,920,714","102,566",0,0
5/18/2015,Mobile Always-On,BuzzFeed,P11170,Tracking Pixel,Tracking Pixel,1x1,"249,249","7,178",0,0
5/18/2015,Mobile Always-On,BuzzFeed,P11204,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,160,341","35,622","951,479","837,301"
5/18/2015,New Product Launch,BuzzFeed,P11138,Bag 300x250,Standard Banner,300x250,"344,337","15,150",0,0
5/18/2015,Mobile Always-On,CBS Interactive US,P11206,New Product 300x600,Mobile Rich Media,300x600,"1,586,535","14,120",0,0
5/18/2015,Always-On,BuzzFeed,P11138,Tracking Pixel,Tracking Pixel,1x1,"231,783","1,066",0,0
5/18/2015,Mobile Always-On,Fox.com,P11154,SL 728x90,In-Stream Tracking,728x90,"1,689,998","19,772",0,0
5/18/2015,Mobile Always-On,Hulu,P11354,Bag 300x250,Standard Banner,300x250,"55,658","2,103",0,0
5/18/2015,Always-On,IHeartRadio.com,P11198,Tracking Pixel,Tracking Pixel,1x1,"617,442","17,535",0,0
5/18/2015,Mobile Always-On,Fox.com,P11133,Wallet 300x250,HTML5 Standard Banner,300x250,"475,591","9,083",0,0
5/18/2015,Always-On,Fox.com,P11197,Tracking Pixel,Tracking Pixel,1x1,"1,597,179","58,935",0,0
5/18/2015,New Product Launch,Fox.com,P11133,Bag 300x250,Standard Banner,300x250,"1,378,416","66,301",0,0
5/18/2015,Always-On,IHeartRadio.com,P11152,Bag 300x250,Standard Banner,300x250,"164,314","2,333",0,0
5/18/2015,Mobile Always-On,Hulu,P11196,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,253,684","46,260","1,078,168","506,738"
5/18/2015,Always-On,Mobvious,P11132,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"911,381","5,377","820,242","377,311"
5/18/2015,Always-On,VEVO US,P11113,Wallet 300x250,HTML5 Standard Banner,300x250,"1,987,878","99,393",0,0
5/18/2015,Branding Campaign,IHeartRadio.com,P11187,New Product 300x600,Mobile Rich Media,300x600,"1,300,769","55,542",0,0
5/18/2015,Branding Campaign,Mobvious,P11167,Wallet 300x250,HTML5 Standard Banner,300x250,"1,717,075","22,321",0,0
5/18/2015,Branding Campaign,YouTube US,P11311,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"440,499","12,818","383,234","325,748"
5/18/2015,Mobile Always-On,Mobvious,P11168,SL 728x90,In-Stream Tracking,728x90,"154,867","2,756",0,0
5/18/2015,Branding Campaign,Mobvious,P11134,New Product 300x600,Mobile Rich Media,300x600,"259,265","8,400",0,0
5/18/2015,Branding Campaign,Mobvious,P11134,Tracking Pixel,Tracking Pixel,1x1,"8,646",206,0,0
5/18/2015,New Product Launch,NBCUni.com,P11153,Bag 300x250,Standard Banner,300x250,"419,399","14,762",0,0
5/18/2015,Mobile Always-On,Pandora.com,P11195,New Product 300x600,Mobile Rich Media,300x600,"1,829,964","25,985",0,0
5/18/2015,New Product Launch,Mobvious,P11174,SL 728x90,In-Stream Tracking,728x90,"190,356",228,0,0
5/18/2015,New Product Launch,Pandora.com,P11135,Tracking Pixel,Tracking Pixel,1x1,"1,393,382","11,286",0,0
5/18/2015,New Product Launch,VEVO US,P11161,Bag 300x250,Standard Banner,300x250,"705,754","27,806",0,0
5/18/2015,Mobile Always-On,VEVO US,P11161,Wallet FEP,In-Stream Video,1920x1080,"1,735,634","67,516","1,301,725","1,132,500"
5/18/2015,Always-On,Yahoo En Espanol,P11172,SL 728x90,In-Stream Tracking,728x90,"245,695","6,560",0,0
5/18/2015,New Product Launch,YouTube US,P11122,Wallet FEP,In-Stream Video,1920x1080,"1,397,166","23,612","1,341,279","1,153,499"
5/18/2015,New Product Launch,Yahoo En Espanol,P11175,New Product 300x600,Mobile Rich Media,300x600,"910,254","27,125",0,0
5/18/2015,Branding Campaign,YouTube US,P11281,Tracking Pixel,Tracking Pixel,1x1,"1,117,512","13,745",0,0
5/18/2015,New Product Launch,Pandora Mobile US,P11338,Tracking Pixel,Tracking Pixel,1x1,"1,968,663","103,157",0,0
5/18/2015,Branding Campaign,YouTube US,P11285,Bag 300x250,Standard Banner,300x250,"1,777,815","88,357",0,0
5/18/2015,Mobile Always-On,YouTube US,P11182,Wallet 300x250,HTML5 Standard Banner,300x250,"1,083,287","36,181","931,626","447,180"
5/18/2015,Branding Campaign,YouTube US,P11173,Tracking Pixel,Tracking Pixel,1x1,"350,337","5,745","276,766","249,089"
5/25/2015,Mobile Always-On,BuzzFeed,P11138,Bag 300x250,Standard Banner,300x250,"125,895","6,458",0,0
5/25/2015,Mobile Always-On,BuzzFeed,P11138,New Product 300x600,Mobile Rich Media,300x600,"538,515","21,217",0,0
5/25/2015,New Product Launch,BuzzFeed,P11125,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"549,079","7,192","472,207","288,046"
5/25/2015,New Product Launch,CBS Interactive US,P11206,Wallet FEP,In-Stream Video,1920x1080,"1,050,542","9,034","913,971","539,242"
5/25/2015,Always-On,BuzzFeed,P11125,Bag 300x250,Standard Banner,300x250,"354,855","8,090",0,0
5/25/2015,Branding Campaign,Fox.com,P11154,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,743,359","82,809","1,516,722","925,200"
5/25/2015,Always-On,CBS Interactive US,P11162,Tracking Pixel,Tracking Pixel,1x1,"526,523","14,426",0,0
5/25/2015,Mobile Always-On,Fox.com,P11211,SL 728x90,In-Stream Tracking,728x90,"1,609,712","68,895",0,0
5/25/2015,Always-On,Fox Sports,P11185,Wallet 300x250,HTML5 Standard Banner,300x250,"1,463,760","3,805",0,0
5/25/2015,Always-On,Fox Sports,P11126,New Product 300x600,Mobile Rich Media,300x600,"1,872,259","24,713",0,0
5/25/2015,Mobile Always-On,Fox.com,P11133,Wallet FEP,In-Stream Video,1920x1080,"283,403","4,647","272,066","261,183"
5/25/2015,Mobile Always-On,Mobvious,P11167,Wallet FEP,In-Stream Video,1920x1080,"1,750,796","37,992","1,243,065","1,006,882"
5/25/2015,Always-On,Fox.com,P11197,Wallet 300x250,HTML5 Standard Banner,300x250,"1,906,278","45,369",0,0
5/25/2015,Branding Campaign,IHeartRadio.com,P11152,Wallet 300x250,HTML5 Standard Banner,300x250,"371,989","15,177",0,0
5/25/2015,Always-On,Mobvious,P11128,SL 728x90,In-Stream Tracking,728x90,"1,064,949","30,990",0,0
5/25/2015,New Product Launch,Fox.com,P11207,Tracking Pixel,Tracking Pixel,1x1,"850,675","13,525",0,0
5/25/2015,Always-On,Pandora.com,P11203,Wallet 300x250,HTML5 Standard Banner,300x250,"1,655,440","53,967",0,0
5/25/2015,Always-On,Mobvious,P11174,Bag 300x250,Standard Banner,300x250,"1,038,297","4,049",0,0
5/25/2015,New Product Launch,YouTube US,P11231,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,972,865","23,871","1,775,578","1,455,973"
5/25/2015,New Product Launch,NBCUni.com,P11153,Bag 300x250,Standard Banner,300x250,"1,031,121","34,748",0,0
5/25/2015,New Product Launch,YouTube US,P11269,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"654,495","27,881","517,051","232,672"
5/25/2015,New Product Launch,YouTube US,P11231,Tracking Pixel,Tracking Pixel,1x1,"2,070,186","83,428",0,0
5/25/2015,Branding Campaign,NBCUni.com,P11146,New Product 300x600,Mobile Rich Media,300x600,"1,285,606","33,425",0,0
5/25/2015,New Product Launch,NBCUni.com,P11177,SL 728x90,In-Stream Tracking,728x90,"2,011,119","91,505",0,0
5/25/2015,New Product Launch,Mobvious,P11128,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"2,078,758","6,652","1,600,643","864,347"
5/25/2015,Mobile Always-On,Pandora Mobile US,P11150,New Product 300x600,Mobile Rich Media,300x600,"1,714,894","38,413",0,0
5/25/2015,Always-On,VEVO US,P11201,Bag 300x250,Standard Banner,300x250,"1,946,935","72,620",0,0
5/25/2015,Mobile Always-On,Pandora.com,P11203,New Product 300x600,Mobile Rich Media,300x600,"303,429","2,427",0,0
5/25/2015,Branding Campaign,YouTube US,P11358,Bag 300x250,Standard Banner,300x250,"1,017,451","20,959",0,0
5/25/2015,Mobile Always-On,Pandora Mobile US,P11270,Tracking Pixel,Tracking Pixel,1x1,"450,835","18,213",0,0
5/25/2015,New Product Launch,Pandora.com,P11203,SL 728x90,In-Stream Tracking,728x90,"909,928","19,927",0,0
5/25/2015,Always-On,Yahoo En Espanol,P11175,Wallet 300x250,HTML5 Standard Banner,300x250,"1,759,200","13,194",0,0
5/25/2015,New Product Launch,YouTube US,P11163,Wallet FEP,In-Stream Video,1920x1080,"457,756","22,567","398,247","262,843"
5/25/2015,Branding Campaign,YouTube US,P11312,Wallet 300x250,HTML5 Standard Banner,300x250,"1,671,076","28,909",0,0
5/25/2015,New Product Launch,Yahoo En Espanol,P11172,Wallet FEP,In-Stream Video,1920x1080,"2,053,186","93,419","1,888,931","1,133,358"
5/25/2015,New Product Launch,YouTube US,P11330,Tracking Pixel,Tracking Pixel,1x1,"1,177,083","5,649",0,0
5/25/2015,Branding Campaign,YouTube US,P11164,Bag 300x250,Standard Banner,300x250,"1,609,867","14,971","1,529,373","1,101,148"
6/1/2015,Branding Campaign,BuzzFeed,P11170,Wallet FEP,In-Stream Video,1920x1080,"155,383","5,655","118,091","86,206"
6/1/2015,Website Conversions,BuzzFeed,P11170,SL 728x90,In-Stream Tracking,728x90,"2,094,058","37,064",0,0
6/1/2015,Website Conversions,BuzzFeed,P11144,SL 728x90,In-Stream Tracking,728x90,"1,616,342","48,490",0,0
6/1/2015,Mobile Always-On,CBS Interactive US,P11206,New Product 300x600,Mobile Rich Media,300x600,"593,278","31,028",0,0
6/1/2015,Website Conversions,Fox Sports,P11165,SL 728x90,In-Stream Tracking,728x90,"694,436","23,333",0,0
6/1/2015,Branding Campaign,Fox.com,P11154,Wallet 300x250,HTML5 Standard Banner,300x250,"1,319,923","42,369",0,0
6/1/2015,Always-On,BuzzFeed,P11125,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"157,038","2,873","117,778","88,333"
6/1/2015,Branding Campaign,Fox Sports,P11165,Wallet FEP,In-Stream Video,1920x1080,"533,483","2,400","378,772","253,777"
6/1/2015,Always-On,CBS Interactive US,P11162,SL 728x90,In-Stream Tracking,728x90,"281,543","8,502",0,0
6/1/2015,Always-On,Fox Sports,P11218,SL 728x90,In-Stream Tracking,728x90,"1,947,276","18,693",0,0
6/1/2015,Website Conversions,Pandora.com,P11171,Tracking Pixel,Tracking Pixel,1x1,"1,722,380","8,956",0,0
6/1/2015,Mobile Always-On,Pandora Mobile US,P11316,Bag 300x250,Standard Banner,300x250,"625,813","25,282",0,0
6/1/2015,Website Conversions,IHeartRadio.com,P11215,Wallet 300x250,HTML5 Standard Banner,300x250,"294,143","1,794",0,0
6/1/2015,Website Conversions,IHeartRadio.com,P11198,Tracking Pixel,Tracking Pixel,1x1,"957,991","4,598",0,0
6/1/2015,Branding Campaign,Fox.com,P11211,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"900,626","33,593","891,619","410,144"
6/1/2015,Mobile Always-On,Mobvious,P11167,Bag 300x250,Standard Banner,300x250,"922,980","31,658",0,0
6/1/2015,Always-On,Pandora Mobile US,P11118,Bag 300x250,Standard Banner,300x250,"260,191","10,017",0,0
6/1/2015,Website Conversions,Mobvious,P11192,Bag 300x250,Standard Banner,300x250,"2,031,801","24,178",0,0
6/1/2015,Website Conversions,Mobvious,P11128,Wallet FEP,In-Stream Video,1920x1080,"6,811",307,"5,993","4,314"
6/1/2015,Always-On,Pandora.com,P11141,New Product 300x600,Mobile Rich Media,300x600,"1,796,070","27,300",0,0
6/1/2015,Branding Campaign,Hulu,P11196,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"3,769",73,"3,090","2,564"
6/1/2015,Mobile Always-On,Pandora Mobile US,P11219,Wallet FEP,In-Stream Video,1920x1080,"1,328,581","69,219","956,578","899,183"
6/1/2015,Website Conversions,Pandora Mobile US,P11205,Tracking Pixel,Tracking Pixel,1x1,"206,152","5,277",0,0
6/1/2015,Mobile Always-On,Pandora Mobile US,P11352,SL 728x90,In-Stream Tracking,728x90,"1,560,711","67,890",0,0
6/1/2015,Website Conversions,Pandora.com,P11179,Bag 300x250,Standard Banner,300x250,"677,650","36,118",0,0
6/1/2015,Mobile Always-On,Pandora Mobile US,P11143,Wallet 300x250,HTML5 Standard Banner,300x250,"315,991","11,723",0,0
6/1/2015,Website Conversions,VEVO US,P11112,New Product 300x600,Mobile Rich Media,300x600,"1,233,278","62,773",0,0
6/1/2015,Mobile Always-On,Pandora.com,P11158,Tracking Pixel,Tracking Pixel,1x1,"1,762,746","5,288",0,0
6/1/2015,Website Conversions,VEVO US,P11136,Tracking Pixel,Tracking Pixel,1x1,"1,641,422","89,129",0,0
6/1/2015,Mobile Always-On,VEVO US,P11123,Wallet FEP,In-Stream Video,1920x1080,"1,805,384","98,935","1,679,007","1,108,144"
6/1/2015,Always-On,Yahoo En Espanol,P11284,Wallet FEP,In-Stream Video,1920x1080,"2,067,237","86,617","1,653,789","793,818"
6/1/2015,Mobile Always-On,Yahoo En Espanol,P11194,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"2,088,175","73,503","2,025,529","1,235,572"
6/1/2015,Mobile Always-On,Yahoo En Espanol,P11194,Wallet FEP,In-Stream Video,1920x1080,"989,655","17,813","742,241","630,904"
6/1/2015,Mobile Always-On,Yahoo En Espanol,P11175,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,867,150","14,190","1,811,135","1,738,689"
6/1/2015,Mobile Always-On,Yahoo En Espanol,P11284,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"254,966","1,606","234,568","161,851"
6/1/2015,Website Conversions,YouTube US,P11190,Tracking Pixel,Tracking Pixel,1x1,"207,919","5,426","203,760","118,180"
6/1/2015,Mobile Always-On,YouTube US,P11182,Tracking Pixel,Tracking Pixel,1x1,"278,169","14,603","258,697","129,348"
6/8/2015,Website Conversions,CBS Interactive US,P11162,Bag 300x250,Standard Banner,300x250,"1,398,459","73,419",0,0
6/8/2015,Branding Campaign,CBS Interactive US,P11162,Bag 300x250,Standard Banner,300x250,"880,239","42,163",0,0
6/8/2015,Website Conversions,CBS Interactive US,P11139,Bag 300x250,Standard Banner,300x250,"2,090,659","82,581",0,0
6/8/2015,Website Conversions,CBS Interactive US,P11139,SL 728x90,In-Stream Tracking,728x90,"1,359,821","35,627",0,0
6/8/2015,Always-On,CBS Interactive US,P11119,Wallet FEP,In-Stream Video,1920x1080,"399,633","20,820","375,655","334,332"
6/8/2015,Always-On,Fox Sports,P11185,New Product 300x600,Mobile Rich Media,300x600,"494,797","22,463",0,0
6/8/2015,Website Conversions,IHeartRadio.com,P11184,New Product 300x600,Mobile Rich Media,300x600,"46,075","1,571",0,0
6/8/2015,Mobile Always-On,Fox.com,P11210,New Product 300x600,Mobile Rich Media,300x600,"1,306,883","9,017",0,0
6/8/2015,Website Conversions,Pandora.com,P11171,Wallet FEP,In-Stream Video,1920x1080,"5,457",99,"4,747","4,272"
6/8/2015,Website Conversions,Hulu,P11130,Tracking Pixel,Tracking Pixel,1x1,"1,145,877","12,604","1,111,500","889,200"
6/8/2015,Mobile Always-On,Pandora Mobile US,P11323,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"961,148","35,658","730,472","606,291"
6/8/2015,Website Conversions,IHeartRadio.com,P11152,New Product 300x600,Mobile Rich Media,300x600,"1,453,299","35,751",0,0
6/8/2015,Mobile Always-On,Hulu,P11191,New Product 300x600,Mobile Rich Media,300x600,"564,317","2,708","479,669","407,718"
6/8/2015,Always-On,Pandora Mobile US,P11148,SL 728x90,In-Stream Tracking,728x90,"301,239","2,349",0,0
6/8/2015,Always-On,VEVO US,P11116,Wallet 300x250,HTML5 Standard Banner,300x250,"461,008","17,564",0,0
6/8/2015,Always-On,VEVO US,P11124,Tracking Pixel,Tracking Pixel,1x1,"952,741","28,772",0,0
6/8/2015,Website Conversions,Mobvious,P11140,New Product 300x600,Mobile Rich Media,300x600,"1,068,348","1,602",0,0
6/8/2015,Website Conversions,Pandora Mobile US,P11148,New Product 300x600,Mobile Rich Media,300x600,"429,409","6,097",0,0
6/8/2015,Website Conversions,Pandora.com,P11160,Bag 300x250,Standard Banner,300x250,"1,826,721","17,901",0,0
6/8/2015,Mobile Always-On,Mobvious,P11132,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,544,783","33,212","1,313,065","1,260,542"
6/8/2015,Mobile Always-On,Mobvious,P11128,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"345,839","1,037","283,587","207,018"
6/8/2015,Always-On,YouTube US,P11163,Tracking Pixel,Tracking Pixel,1x1,"860,655","27,799","817,622","613,216"
6/8/2015,Website Conversions,Mobvious,P11174,Wallet FEP,In-Stream Video,1920x1080,"756,279","4,386","726,027","319,451"
6/8/2015,Always-On,Pandora Mobile US,P11151,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,898,195","57,325","1,841,249","994,274"
6/8/2015,Website Conversions,VEVO US,P11124,SL 728x90,In-Stream Tracking,728x90,"918,285","22,589",0,0
6/8/2015,Mobile Always-On,Pandora Mobile US,P11292,Wallet FEP,In-Stream Video,1920x1080,"1,666,311","39,658","1,549,669","1,084,768"
6/8/2015,Website Conversions,VEVO US,P11137,SL 728x90,In-Stream Tracking,728x90,"920,897","29,284",0,0
6/8/2015,Website Conversions,Pandora.com,P11251,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"981,311","7,457","745,796","529,515"
6/8/2015,Website Conversions,VEVO US,P11136,New Product 300x600,Mobile Rich Media,300x600,"1,255,790","38,050",0,0
